program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos
278,University of Utah,,Utah,https://health.utah.edu/physical-therapy-athletic-training/degree-programs/physical-therapy,url_found,3,high,,University of Utah DPT financial fact sheet,,2025,confirmed_landing,"This is a landing/overview page for the University of Utah DPT program. While it mentions high graduation rate, high national licensure exam pass rate, and high employment rate in general terms, no specific numerical data is provided. The page references a 'DPT Student Financial Fact Sheet' link but does not contain the actual financial or outcome data on this page itself.",,,,,,https://health.utah.edu/physical-therapy-athletic-training/degree-programs/physical-therapy,http://health.utah.edu/physical-therapy-athletic-training/degree-programs/physical-therapy/about/graduates.php,,,,,,33,"AUDIT_CLEARED: fact_sheet is Idaho State University, not U Utah",,,,
280,University of Utah - Expansion Program One,,Utah,,url_found,3,high,https://health.utah.edu/documents/dpt-financial-fact-sheet,University of Utah - Expansion Program One DPT financial fact sheet,,,valid,,108000,2024-2025,36000,,,,,,,,,,36,cost+len:fact_sheet_stale,per_year,36000/yr x 3yr,,
281,University of Vermont,,Vermont,https://www.uvm.edu/cnhs/rms/program/physical-therapy,url_found,3,high,,University of Vermont DPT financial fact sheet,,2023,valid,,146655,2025,57540,,,https://www.uvm.edu/cnhs/rms/program/physical-therapy,https://www.uvm.edu/cnhs/rms/program/physical-therapy,https://www.uvm.edu/cnhs/rms/program/physical-therapy,92.0,83.0,100.0,,30,len+cost:/cnhs/rms/program/physical-therapy+cost:subncial-fact-sheet_UVM_renamed-1-28-26.pdf|len:sub,,,,
10,Emory and Henry College,,Virginia,https://www.emoryhenry.edu/academics/physical-therapy/,url_found,3,high,https://www.emoryhenry.edu/live/blurbs/1791-financial-fact-sheet,Emory and Henry College DPT financial fact sheet,,,valid,,122162,2022-2023,35709,795,,https://www.emoryhenry.edu/academics/physical-therapy/,https://www.emoryhenry.edu/academics/physical-therapy/program-info/program-outcomes/,,,,,True,33,len+cost:/live/blurbs/1791-financial-fact-sheet,total,"$35,709/yr x 3yr + $2,585 fees + $12,450 other",,
5,Hampton University,,Virginia,https://home.hamptonu.edu/science/physical-therapy/,url_found,3,high,https://home.hamptonu.edu/science/wp-content/uploads/sites/47/2024/10/DPT-Financial-Fact-Sheet-2024.pdf,Hampton University DPT financial fact sheet,,2024,valid,,117935,2024,32724,4700,,https://home.hamptonu.edu/science/physical-therapy/,https://home.hamptonu.edu/science/program-outcomes,,,,,True,28,cost+len:fact_sheet_stale,total,"Yr1: 45400, Yr2: 44472, Yr3: 28063",,
9,Mary Baldwin University,,Virginia,https://marybaldwin.edu/programs/doctor-of-physical-therapy-dpt/,url_found,3,high,,Mary Baldwin University DPT financial fact sheet,,2023,confirmed_landing,"Page is a general overview/landing page for Mary Baldwin University's DPT program. While it mentions a '100% Employment Rate' and references a 'DPT financial fact sheet' link, the actual financial data (tuition, fees, total cost) and specific outcome metrics are not present on this page - they are on linked sub-pages that are not provided.",,,,,,https://marybaldwin.edu/programs/doctor-of-physical-therapy-dpt/,https://marybaldwin.edu/accreditation/dpt-program-outcomes/,,,,,,33,"AUDIT_CLEARED: fact_sheet is UNLV, not Mary Baldwin",,,,
4,Marymount University,,Virginia,https://marymount.edu/academics/health-sciences/doctor-of-physical-therapy/,url_found,3,high,https://marymount.edu/academics/wp-content/uploads/sites/3/2022/08/Marymount-University-Financial-Fact-Sheet-2021-2022.pdf,Marymount University DPT financial fact sheet,,2022,fetch_failed,no_url,,,,,,https://marymount.edu/academics/health-sciences/doctor-of-physical-therapy/,https://marymount.edu/academics/health-sciences/doctor-of-physical-therapy/,,,,,,,,,,,
1,Old Dominion University,,Virginia,https://www.odu.edu/rehabilitation-sciences/doctor-of-physical-therapy,url_found,3,high,,Old Dominion University DPT financial fact sheet,,2023,confirmed_landing,"Page contains program overview, admission requirements, and FAQs but does not include financial data (tuition, fees, total program cost) or outcome data (graduation rate, board pass rate, employment rate). Financial and outcome information appears to be on linked sub-pages or other sections of the website.",176804,2025,67747,,,https://www.odu.edu/rehabilitation-sciences/doctor-of-physical-therapy,https://www.odu.edu/rehabilitation-sciences/doctor-of-physical-therapy/program-outcomes,,,,,,35,cost+len:apta_direct+cost:subpt-student-financial-fact-sheet-2024.pdf|len:subpt-student-financial-fa,,,,
7,Radford University,,Virginia,https://www.radford.edu/programs/dpt.html,url_found,3,high,https://www.radford.edu/waldron-college-health-human-services/physical-therapy-department/_documents/dpt-student-financial-fact-sheet.pdf,Radford University DPT financial fact sheet,,,valid,,144317,2025-2026,51744,7120,,https://www.radford.edu/programs/dpt.html,https://www.radford.edu/programs/dpt.html,,,,,,30,len:nts/dpt-student-financial-fact-sheet.pdf,per_year,OOS: 51744+46464+28512yr1-3; IS: 25676+23056+14148yr1-3,25676,yes
3,Shenandoah University,,Virginia,www.su.edu/pt,url_found,3,high,,Shenandoah University DPT financial fact sheet,,2025,fetch_failed,no_url,,,,,,www.su.edu/pt,www.su.edu/physical-therapy/about/student-outcomes/,,,,,,32,"AUDIT_CLEARED: fact_sheet is Idaho State University, not Shenandoah",,,,
8,Shenandoah University - EXPANSION PROGRAM at  Northern Virginia Campus,,Virginia,,url_found,3,high,https://www.su.edu/physical-therapy/wp-content/uploads/sites/15/2025/10/2025-dpt-student-financial-fact-sheet-Winchester.pdf,Shenandoah University - EXPANSION PROGRAM at  Northern Virginia Campus DPT financial fact sheet,,2025,valid,,129595,2025,33075,6317,,,,,,,,,33,len+cost:dent-financial-fact-sheet-Winchester.pdf,total,"Year1: $40,382 + Year2: $44,760 + Year3: $44,453",,
6,University of Lynchburg,,Virginia,https://www.lynchburg.edu/academics/college-of-health-sciences/doctor-of-physical-therapy/,url_found,3,high,https://www.lynchburg.edu/wp-content/uploads/2024/01/Doctor-of-Physical-Therapy-Financial-Fact-Sheet-2023-24-1.pdf,University of Lynchburg DPT financial fact sheet,,2024,valid,,114900,2023-2024,38000,0,,https://www.lynchburg.edu/academics/college-of-health-sciences/doctor-of-physical-therapy/,https://www.lynchburg.edu/academics/graduate/doctor-physical-therapy/student-outcomes-and-capte-accreditation/,,,,,True,36,cost+len:fact_sheet_stale,per_year,38000/yr x 3yr + 900,,
2,Virginia Commonwealth University,,Virginia,https://pt.chp.vcu.edu/,url_found,3,high,https://pt.chp.vcu.edu/media/chp-college-of-health-professions/physical-therapy/docs/2025DPTStudentFinancialFactSheet.pdf,Virginia Commonwealth University DPT financial fact sheet,,2025,valid,,108550,2025-2026,39907,10297,,https://pt.chp.vcu.edu/,https://pt.chp.vcu.edu/degree-programs/ptd/,,,,,,35,len:ocs/2025DPTStudentFinancialFactSheet.pdf,total,"OOS: $39,907+$41,434+$27,209",20134,yes
282,Eastern Washington University,,Washington,https://www.ewu.edu/chsph/physical-therapy/,url_found,3,high,https://www.isu.edu/media/libraries/physical-therapy/Financial-fact-sheet-2025_2026-Final.pdf,Eastern Washington University DPT financial fact sheet,,2025,valid,,153720,2025-2026,28164,,,https://www.ewu.edu/chsph/physical-therapy/,https://www.ewu.edu/chsph/physical-therapy/,https://www.ewu.edu/chsph/physical-therapy/,100.0,100.0,100.0,,36,len+cost:/chsph/physical-therapy+cost:sub/apply/tuition|len:sub/apply/tuition/financial-aid,,,,
285,Pacific Northwest University of Health Sciences,,Washington,https://www.pnwu.edu/academics/school-of-physical-therapy/,url_found,3,high,https://www3.uwsp.edu/health/Documents/DPT/FinancialFactSheet.pdf,Pacific Northwest University of Health Sciences DPT financial fact sheet,,,confirmed_landing,"Page is a general overview/landing page for PNWU's DPT program. While it mentions 'Average Cost Per Academic Year: $42,539', this appears to be summary information. Detailed financial data (tuition breakdown, fees, total program cost) and outcome metrics (graduation rate, board pass rate, employment rate) are not present on this page. The page indicates these details are available through links like 'Cost of Attendance' but the actual data is not displayed here.",144833,2021-2022,42539,,,https://www.pnwu.edu/academics/school-of-physical-therapy/,https://www.pnwu.edu/about/fast-facts-university/fast-facts-school-of-physical-therapy/,,,,,,34,cost+len:apta_direct,per_year,"$42,539/yr x 3.4yr",,
283,University of Puget Sound,,Washington,https://www.pugetsound.edu/academics/school-physical-therapy,url_found,3,high,https://www.pugetsound.edu/sites/default/files/2025-10/2025-dpt-student-financial-fact-sheet.docx,University of Puget Sound DPT financial fact sheet,,2025,confirmed_landing,"This is the correct school's DPT program landing/overview page, but it does not contain financial or outcome data. While there is a mention of 'Download Financial Fact Sheet (PDF)', the actual financial data (tuition, fees, costs, graduation rate, board pass rate, employment rate) is not present on this page itself - it would be in the linked PDF document.",180000,2025-2026,60000,,,https://www.pugetsound.edu/academics/school-physical-therapy,https://www.pugetsound.edu/academics/school-physical-therapy/prospective-students,,,,,,36,len+cost:25-dpt-student-financial-fact-sheet.docx,per_year,$60000/yr x 3yr,,
284,University of Washington,,Washington,https://rehab.washington.edu/education/degrees/doctor-of-physical-therapy,url_found,3,high,https://pt-residencies.rehab.washington.edu/acutecare/wp-content/uploads/sites/3/2023/11/Acute-CareResidency-and-Fellowship-Financial-Fact-Sheet-10.30.2023.pdf,University of Washington DPT financial fact sheet,,2023,valid,,,,,,,https://rehab.washington.edu/education/degrees/doctor-of-physical-therapy,https://rehab.washington.edu/education/degrees/doctor-of-physical-therapy,https://rehab.washington.edu/education/degrees/doctor-of-physical-therapy,,,,,36,"AUDIT_CLEARED: cost=$334,884 wrong: Claude summed WA+OOS rates together",,,,
286,Whitworth University,,Washington,https://www.whitworth.edu/cms/academics/doctor-of-physical-therapy/,url_found,3,high,https://www.whitworth.edu/cms/media/whitworth/documents/academics/doctor-of-physical-therapy/dpt-student-financial-fact-sheet.pdf,Whitworth University DPT financial fact sheet,,,valid,,134040,2024-2025,,,,https://www.whitworth.edu/cms/academics/doctor-of-physical-therapy/,https://www.whitworth.edu/cms/academics/doctor-of-physical-therapy/academics/outcomes-and-demographics/,,,,,True,36,len+cost:apy/dpt-student-financial-fact-sheet.pdf,per_year,"$49,938/yr x 3yr (private institution data)",,
289,Marshall University,,West Virginia,https://www.marshall.edu/physical-therapy/,url_found,3,high,https://www.marshall.edu/physical-therapy/files/2025-dpt-student-financial-fact-sheet-MUSOPT.pdf,Marshall University DPT financial fact sheet,,2025,valid,,72018,2025,33558,,,https://www.marshall.edu/physical-therapy/,http://www.marshall.edu/physical-therapy/files/Two-Year-Program-Outcomes-9-2-25.pdf,,,,,,29,cost+len:apta_direct+cost:sub-student-financial-fact-sheet-MUSOPT.pdf|len:sub-student-financial-fact,,,,
287,West Virginia University,,West Virginia,http://medicine.hsc.wvu.edu/pt,url_found,3,high,,West Virginia University DPT financial fact sheet,,2022,confirmed_landing,"This is a landing/overview page for WVU's DPT program with general program information and student testimonials. While it mentions a 100% graduation rate over a two-year average, it does not contain the specific financial data (tuition, fees, total program cost) or complete outcome metrics (board pass rate, employment rate) needed for the data pipeline. Financial and detailed outcome information appears to be on linked sub-pages.",,,,,,http://medicine.hsc.wvu.edu/pt,https://medicine.hsc.wvu.edu/pt/program-statistics/,,100.0,,,,,"AUDIT_CLEARED: fact_sheet is Virginia Western CC PTA, not WVU DPT",,,,
288,Wheeling University,,West Virginia,http://wheeling.edu/academics/graduate/physical-therapy,url_found,3,high,https://wheeling.edu/wp-content/uploads/2025/09/2025-dpt-student-financial-fact-sheet-COMPLETED.docx.pdf,Wheeling University DPT financial fact sheet,,2025,valid,,88740,2025,26872,750,,http://wheeling.edu/academics/graduate/physical-therapy,https://wheeling.edu/academics/graduate/physical-therapy/about-the-dpt-program/,,,,,,32,len+cost:-financial-fact-sheet-COMPLETED.docx.pdf,total,Y1:$24610+$710+$2520; Y2:$33153+$790+$2520; Y3:$22102+$765+$1570,,
291,Bellin College,,Wisconsin,,url_found,3,high,https://www.bellincollege.edu/wp-content/uploads/2025/03/2025-DPT-Student-Financial-Fact-Sheet.pdf,Bellin College DPT financial fact sheet,,2025,valid,,103784,2025-2026,41748,1045,,,,,,,,,28,len+cost:025-DPT-Student-Financial-Fact-Sheet.pdf,total,"Yr1: $41,748+$1,045+$1,976; Yr2: $29,820+$885+$4,784; Yr3: $18,744+$840+$3,942",,
297,Carroll University,,Wisconsin,https://www.carrollu.edu/academics/health-sciences/doctor-of-physical-therapy,url_found,3,high,https://www.carrollu.edu/academics/health-sciences/graduate/physical-therapy/docs/carrollu-residency-financial-fact-sheet.pdf,Carroll University DPT financial fact sheet,,,confirmed_landing,"Page is a program overview/landing page for Carroll University's DPT program. While it mentions some outcome data (98.6% board pass rate for 2023-2024 and 100% job placement rate), it references a separate 'DPT Financial Fact Sheet' for tuition and financial information. The financial data is not present on this page itself - it's located on a linked sub-page.",8000,2023-2024,34945,,,https://www.carrollu.edu/academics/health-sciences/doctor-of-physical-therapy,https://www.carrollu.edu/academics/health-sciences/doctor-of-physical-therapy/outcomes,,,98.6,100.0,,27,len+cost:rollu-residency-financial-fact-sheet.pdf,total,Year 1 tuition $8000,,
296,Concordia University Wisconsin,,Wisconsin,https://www.cuw.edu/academics/programs/doctor-physical-therapy/index.html.,url_found,3,high,https://www.cuw.edu/academics/programs/doctor-physical-therapy/_assets/FinancialFactSheet.pdf?v=2025,Concordia University Wisconsin DPT financial fact sheet,,2025,valid,,107822,2025,42000,339,,https://www.cuw.edu/academics/programs/doctor-physical-therapy/index.html.,https://www.cuw.edu/academics/programs/doctor-physical-therapy/index.html.,,,,,,30,len+cost:l-therapy/_assets/FinancialFactSheet.pdf,total,$42k Y1 + $42k Y2 + $21k Y3 tuition + fees/expenses,,
290,Concordia University Wisconsin - Expansion Program,,Wisconsin,,url_found,3,high,,Concordia University Wisconsin - Expansion Program DPT financial fact sheet,,2024,fetch_failed,no_url,,,,,,,,,,,,,34,"AUDIT_CLEARED: fact_sheet is UW Madison, not Concordia WI Expansion",,,,
293,Marquette University,,Wisconsin,https://www.marquette.edu/physical-therapy/,url_found,3,high,https://www.marquette.edu/physical-therapy/documents/2025-dpt-student-financial-fact-sheet-completed.pdf,Marquette University DPT financial fact sheet,,2025,valid,,154668,2024-2025,51355,517,,https://www.marquette.edu/physical-therapy/,https://www.marquette.edu/physical-therapy/about.php,,,,,,28,len+cost:udent-financial-fact-sheet-completed.pdf,total,"Yr1 $49,052 + Yr2 $51,012 + Yr3 $53,052 + fees $1,552",,
